,id
19285,"""""""3121_1"""""""
19286,"""""""7521_1"""""""
19287,"""""""4830_1"""""""
19288,"""""""6686_2"""""""
19289,"""""""1618_10"""""""
19290,"""""""2190_10"""""""
19291,"""""""6943_8"""""""
19292,"""""""1385_7"""""""
19293,"""""""544_8"""""""
19294,"""""""3225_10"""""""
19295,"""""""1044_3"""""""
19296,"""""""11691_7"""""""
19297,"""""""6124_3"""""""
19298,"""""""7326_1"""""""
19299,"""""""1471_10"""""""
19300,"""""""5010_1"""""""
19301,"""""""2695_9"""""""
19302,"""""""1222_2"""""""
19303,"""""""1012_8"""""""
19304,"""""""5459_1"""""""
19305,"""""""4734_1"""""""
19306,"""""""3138_8"""""""
19307,"""""""5674_7"""""""
19308,"""""""6815_1"""""""
19309,"""""""8285_10"""""""
19310,"""""""5504_10"""""""
19311,"""""""6800_4"""""""
19312,"""""""5292_10"""""""
19313,"""""""5121_1"""""""
19314,"""""""9861_1"""""""
19315,"""""""2645_10"""""""
19316,"""""""9422_7"""""""
19317,"""""""5144_1"""""""
19318,"""""""3877_9"""""""
19319,"""""""7822_8"""""""
19320,"""""""3324_2"""""""
19321,"""""""5559_3"""""""
19322,"""""""9969_3"""""""
19323,"""""""2296_2"""""""
19324,"""""""10021_9"""""""
19325,"""""""11111_1"""""""
19326,"""""""1371_1"""""""
19327,"""""""4321_9"""""""
19328,"""""""9706_7"""""""
19329,"""""""11782_1"""""""
19330,"""""""141_1"""""""
19331,"""""""3106_7"""""""
19332,"""""""1817_10"""""""
19333,"""""""4508_10"""""""
19334,"""""""10922_3"""""""
19335,"""""""2304_7"""""""
19336,"""""""2229_4"""""""
19337,"""""""4283_9"""""""
19338,"""""""9087_2"""""""
19339,"""""""6003_9"""""""
19340,"""""""12126_8"""""""
19341,"""""""6067_10"""""""
19342,"""""""8714_9"""""""
19343,"""""""11932_1"""""""
19344,"""""""2293_8"""""""
19345,"""""""6184_8"""""""
19346,"""""""8448_2"""""""
19347,"""""""8269_3"""""""
19348,"""""""7495_7"""""""
19349,"""""""8282_10"""""""
19350,"""""""2351_7"""""""
19351,"""""""11688_7"""""""
19352,"""""""3805_8"""""""
19353,"""""""5158_1"""""""
19354,"""""""12476_8"""""""
19355,"""""""8265_1"""""""
19356,"""""""2194_10"""""""
19357,"""""""3465_3"""""""
19358,"""""""5234_10"""""""
19359,"""""""6903_10"""""""
19360,"""""""8085_1"""""""
19361,"""""""869_7"""""""
19362,"""""""12034_1"""""""
19363,"""""""6297_10"""""""
19364,"""""""3194_1"""""""
19365,"""""""8725_1"""""""
19366,"""""""9563_10"""""""
19367,"""""""11075_1"""""""
19368,"""""""5734_10"""""""
19369,"""""""5357_2"""""""
19370,"""""""6453_10"""""""
19371,"""""""3263_3"""""""
19372,"""""""12360_7"""""""
19373,"""""""6477_1"""""""
19374,"""""""11863_8"""""""
19375,"""""""8459_3"""""""
19376,"""""""10594_10"""""""
19377,"""""""2237_1"""""""
19378,"""""""7511_7"""""""
19379,"""""""3626_3"""""""
19380,"""""""6288_2"""""""
19381,"""""""125_7"""""""
19382,"""""""3318_7"""""""
19383,"""""""5525_7"""""""
19384,"""""""9695_1"""""""
19385,"""""""5917_8"""""""
19386,"""""""8486_7"""""""
19387,"""""""6032_3"""""""
19388,"""""""7759_9"""""""
19389,"""""""3456_10"""""""
19390,"""""""1692_3"""""""
19391,"""""""2107_3"""""""
19392,"""""""11215_2"""""""
19393,"""""""1309_7"""""""
19394,"""""""6650_8"""""""
19395,"""""""5722_9"""""""
19396,"""""""4479_4"""""""
19397,"""""""347_7"""""""
19398,"""""""9399_10"""""""
19399,"""""""2475_1"""""""
19400,"""""""8229_3"""""""
19401,"""""""4869_2"""""""
19402,"""""""9691_1"""""""
19403,"""""""1227_3"""""""
19404,"""""""360_3"""""""
19405,"""""""10047_1"""""""
19406,"""""""1607_3"""""""
19407,"""""""797_1"""""""
19408,"""""""9489_2"""""""
19409,"""""""1742_7"""""""
19410,"""""""10531_3"""""""
19411,"""""""4947_1"""""""
19412,"""""""10873_8"""""""
19413,"""""""1429_7"""""""
19414,"""""""10962_3"""""""
19415,"""""""3305_4"""""""
19416,"""""""12160_8"""""""
19417,"""""""9236_1"""""""
19418,"""""""3718_1"""""""
19419,"""""""3434_8"""""""
19420,"""""""10933_8"""""""
19421,"""""""798_10"""""""
19422,"""""""9879_9"""""""
19423,"""""""6644_10"""""""
19424,"""""""10978_1"""""""
19425,"""""""7867_2"""""""
19426,"""""""4369_2"""""""
19427,"""""""1251_4"""""""
19428,"""""""1500_2"""""""
19429,"""""""7574_10"""""""
19430,"""""""5470_1"""""""
19431,"""""""2407_10"""""""
19432,"""""""3451_3"""""""
19433,"""""""9385_1"""""""
19434,"""""""4078_8"""""""
19435,"""""""3229_1"""""""
19436,"""""""1786_8"""""""
19437,"""""""5173_2"""""""
19438,"""""""1211_8"""""""
19439,"""""""4303_1"""""""
19440,"""""""6011_3"""""""
19441,"""""""4513_4"""""""
19442,"""""""11745_9"""""""
19443,"""""""9675_9"""""""
19444,"""""""11981_3"""""""
19445,"""""""5977_10"""""""
19446,"""""""5023_4"""""""
19447,"""""""8704_9"""""""
19448,"""""""8644_10"""""""
19449,"""""""10557_3"""""""
19450,"""""""6549_7"""""""
19451,"""""""5557_3"""""""
19452,"""""""6402_2"""""""
19453,"""""""2642_4"""""""
19454,"""""""11796_10"""""""
19455,"""""""7102_1"""""""
19456,"""""""7968_8"""""""
19457,"""""""11764_7"""""""
19458,"""""""9415_9"""""""
19459,"""""""4817_8"""""""
19460,"""""""1007_4"""""""
19461,"""""""10943_9"""""""
19462,"""""""7280_10"""""""
19463,"""""""6068_2"""""""
19464,"""""""845_10"""""""
19465,"""""""8377_3"""""""
19466,"""""""8445_9"""""""
19467,"""""""563_4"""""""
19468,"""""""8761_9"""""""
19469,"""""""1552_1"""""""
19470,"""""""9630_1"""""""
19471,"""""""6444_7"""""""
19472,"""""""3188_1"""""""
19473,"""""""2142_4"""""""
19474,"""""""2045_10"""""""
19475,"""""""2477_10"""""""
19476,"""""""2597_1"""""""
19477,"""""""3137_8"""""""
19478,"""""""1345_1"""""""
19479,"""""""8498_7"""""""
19480,"""""""6550_4"""""""
19481,"""""""9583_9"""""""
19482,"""""""7506_7"""""""
19483,"""""""9316_7"""""""
19484,"""""""11473_10"""""""
19485,"""""""3003_10"""""""
19486,"""""""8532_7"""""""
19487,"""""""5654_1"""""""
19488,"""""""822_10"""""""
19489,"""""""1312_10"""""""
19490,"""""""9665_4"""""""
19491,"""""""4442_10"""""""
19492,"""""""11758_7"""""""
19493,"""""""11185_1"""""""
19494,"""""""11588_3"""""""
19495,"""""""3366_10"""""""
19496,"""""""7050_8"""""""
19497,"""""""4778_4"""""""
19498,"""""""1_3"""""""
19499,"""""""2838_2"""""""
19500,"""""""6910_8"""""""
19501,"""""""3257_8"""""""
19502,"""""""9111_7"""""""
19503,"""""""6458_7"""""""
19504,"""""""5622_8"""""""
19505,"""""""12469_7"""""""
19506,"""""""9670_10"""""""
19507,"""""""8092_4"""""""
19508,"""""""1683_9"""""""
19509,"""""""6181_4"""""""
19510,"""""""8965_8"""""""
19511,"""""""5186_1"""""""
19512,"""""""1250_2"""""""
19513,"""""""4705_10"""""""
19514,"""""""10261_8"""""""
19515,"""""""350_4"""""""
19516,"""""""12302_3"""""""
19517,"""""""776_1"""""""
19518,"""""""7424_10"""""""
19519,"""""""10383_8"""""""
19520,"""""""360_9"""""""
19521,"""""""5798_10"""""""
19522,"""""""10720_4"""""""
19523,"""""""6009_8"""""""
19524,"""""""2319_8"""""""
19525,"""""""7053_10"""""""
19526,"""""""11210_8"""""""
19527,"""""""1985_10"""""""
19528,"""""""6056_1"""""""
19529,"""""""10315_1"""""""
19530,"""""""9_4"""""""
19531,"""""""6530_4"""""""
19532,"""""""1367_10"""""""
19533,"""""""4564_2"""""""
19534,"""""""4343_10"""""""
19535,"""""""654_3"""""""
19536,"""""""4857_1"""""""
19537,"""""""1377_10"""""""
19538,"""""""8072_10"""""""
19539,"""""""11433_7"""""""
19540,"""""""6586_1"""""""
19541,"""""""10255_1"""""""
19542,"""""""350_10"""""""
19543,"""""""6853_8"""""""
19544,"""""""3693_10"""""""
19545,"""""""2589_10"""""""
19546,"""""""895_1"""""""
19547,"""""""6854_7"""""""
19548,"""""""1274_2"""""""
19549,"""""""9179_8"""""""
19550,"""""""10141_8"""""""
19551,"""""""10727_9"""""""
19552,"""""""1158_7"""""""
19553,"""""""9949_3"""""""
19554,"""""""7798_10"""""""
19555,"""""""5964_7"""""""
19556,"""""""11221_10"""""""
19557,"""""""3053_3"""""""
19558,"""""""8817_9"""""""
19559,"""""""5850_2"""""""
19560,"""""""9635_3"""""""
19561,"""""""5000_10"""""""
19562,"""""""10040_2"""""""
19563,"""""""3065_1"""""""
19564,"""""""2196_1"""""""
19565,"""""""12428_7"""""""
19566,"""""""8454_1"""""""
19567,"""""""11456_10"""""""
19568,"""""""5918_4"""""""
19569,"""""""10687_7"""""""
19570,"""""""10507_7"""""""
19571,"""""""9051_8"""""""
19572,"""""""6315_4"""""""
19573,"""""""11266_10"""""""
19574,"""""""5890_3"""""""
19575,"""""""6257_8"""""""
19576,"""""""2923_8"""""""
19577,"""""""2952_1"""""""
19578,"""""""7269_8"""""""
19579,"""""""1116_1"""""""
19580,"""""""11084_1"""""""
19581,"""""""10287_1"""""""
19582,"""""""5704_9"""""""
19583,"""""""11218_8"""""""
19584,"""""""12275_2"""""""
19585,"""""""1414_4"""""""
19586,"""""""7998_4"""""""
19587,"""""""3286_1"""""""
19588,"""""""2515_1"""""""
19589,"""""""851_1"""""""
19590,"""""""5181_10"""""""
19591,"""""""5358_9"""""""
19592,"""""""2677_10"""""""
19593,"""""""34_8"""""""
19594,"""""""9232_8"""""""
19595,"""""""5835_10"""""""
19596,"""""""10796_4"""""""
19597,"""""""5553_8"""""""
19598,"""""""666_4"""""""
19599,"""""""9450_1"""""""
19600,"""""""10820_8"""""""
19601,"""""""7994_10"""""""
19602,"""""""8948_9"""""""
19603,"""""""3301_2"""""""
19604,"""""""2801_1"""""""
19605,"""""""4934_2"""""""
19606,"""""""1539_10"""""""
19607,"""""""10949_4"""""""
19608,"""""""4394_10"""""""
19609,"""""""4098_8"""""""
19610,"""""""1617_7"""""""
19611,"""""""9569_3"""""""
19612,"""""""8593_1"""""""
19613,"""""""3449_1"""""""
19614,"""""""8372_1"""""""
19615,"""""""815_7"""""""
19616,"""""""348_7"""""""
19617,"""""""7220_1"""""""
19618,"""""""2633_1"""""""
19619,"""""""1752_3"""""""
19620,"""""""3347_2"""""""
19621,"""""""4967_7"""""""
19622,"""""""10910_8"""""""
19623,"""""""3147_1"""""""
19624,"""""""7791_4"""""""
19625,"""""""1588_7"""""""
19626,"""""""8405_2"""""""
19627,"""""""3826_10"""""""
19628,"""""""3178_2"""""""
19629,"""""""4420_4"""""""
19630,"""""""246_2"""""""
19631,"""""""8462_7"""""""
19632,"""""""8264_3"""""""
19633,"""""""2695_3"""""""
19634,"""""""7258_4"""""""
19635,"""""""5787_8"""""""
19636,"""""""11668_2"""""""
19637,"""""""5529_4"""""""
19638,"""""""8923_2"""""""
19639,"""""""4784_1"""""""
19640,"""""""7730_1"""""""
19641,"""""""4455_4"""""""
19642,"""""""6416_1"""""""
19643,"""""""87_1"""""""
19644,"""""""9548_8"""""""
19645,"""""""1285_1"""""""
19646,"""""""7695_10"""""""
19647,"""""""4364_10"""""""
19648,"""""""9394_8"""""""
19649,"""""""1253_1"""""""
19650,"""""""2481_1"""""""
19651,"""""""6790_1"""""""
19652,"""""""9989_10"""""""
19653,"""""""1483_8"""""""
19654,"""""""8772_1"""""""
19655,"""""""2993_10"""""""
19656,"""""""1801_1"""""""
19657,"""""""9434_1"""""""
19658,"""""""7938_10"""""""
19659,"""""""2262_1"""""""
19660,"""""""5076_1"""""""
19661,"""""""10994_2"""""""
19662,"""""""4749_7"""""""
19663,"""""""8309_8"""""""
19664,"""""""7031_10"""""""
19665,"""""""2711_3"""""""
19666,"""""""8655_7"""""""
19667,"""""""11329_4"""""""
19668,"""""""9076_3"""""""
19669,"""""""11647_10"""""""
19670,"""""""7934_1"""""""
19671,"""""""9114_1"""""""
19672,"""""""6510_7"""""""
19673,"""""""11487_1"""""""
19674,"""""""2348_3"""""""
19675,"""""""12325_1"""""""
19676,"""""""6405_10"""""""
19677,"""""""357_7"""""""
19678,"""""""12253_10"""""""
19679,"""""""4927_10"""""""
19680,"""""""8636_1"""""""
19681,"""""""11184_10"""""""
19682,"""""""9974_3"""""""
19683,"""""""6516_1"""""""
19684,"""""""2167_9"""""""
19685,"""""""10794_10"""""""
19686,"""""""966_4"""""""
19687,"""""""10040_10"""""""
19688,"""""""5940_9"""""""
19689,"""""""9181_8"""""""
19690,"""""""2196_8"""""""
19691,"""""""6361_4"""""""
19692,"""""""4243_9"""""""
19693,"""""""581_9"""""""
19694,"""""""7195_1"""""""
19695,"""""""2986_10"""""""
19696,"""""""4344_1"""""""
19697,"""""""7176_10"""""""
19698,"""""""7857_10"""""""
19699,"""""""6487_1"""""""
19700,"""""""3692_10"""""""
19701,"""""""12198_10"""""""
19702,"""""""10569_7"""""""
19703,"""""""9850_2"""""""
19704,"""""""6415_1"""""""
19705,"""""""6373_10"""""""
19706,"""""""5103_1"""""""
19707,"""""""11048_8"""""""
19708,"""""""2055_1"""""""
19709,"""""""2920_1"""""""
19710,"""""""8667_3"""""""
19711,"""""""7059_3"""""""
19712,"""""""3887_2"""""""
19713,"""""""12356_10"""""""
19714,"""""""5402_2"""""""
19715,"""""""10274_8"""""""
19716,"""""""11831_4"""""""
19717,"""""""5375_7"""""""
19718,"""""""7875_7"""""""
19719,"""""""2733_8"""""""
19720,"""""""6420_8"""""""
19721,"""""""2240_10"""""""
19722,"""""""10627_9"""""""
19723,"""""""7319_8"""""""
19724,"""""""7782_1"""""""
19725,"""""""857_1"""""""
19726,"""""""351_4"""""""
19727,"""""""9260_10"""""""
19728,"""""""6891_10"""""""
19729,"""""""8205_10"""""""
19730,"""""""1179_3"""""""
19731,"""""""9061_4"""""""
19732,"""""""3571_9"""""""
19733,"""""""11352_9"""""""
19734,"""""""11770_10"""""""
19735,"""""""10714_2"""""""
19736,"""""""5397_3"""""""
19737,"""""""2360_1"""""""
19738,"""""""9459_4"""""""
19739,"""""""7493_1"""""""
19740,"""""""6799_10"""""""
19741,"""""""2313_8"""""""
19742,"""""""7602_10"""""""
19743,"""""""1731_10"""""""
19744,"""""""8502_10"""""""
19745,"""""""5632_1"""""""
19746,"""""""3723_10"""""""
19747,"""""""6473_3"""""""
19748,"""""""3596_3"""""""
19749,"""""""8583_7"""""""
19750,"""""""10902_1"""""""
19751,"""""""1032_1"""""""
19752,"""""""2931_1"""""""
19753,"""""""9930_3"""""""
19754,"""""""11825_10"""""""
19755,"""""""5384_10"""""""
19756,"""""""2492_4"""""""
19757,"""""""5008_4"""""""
19758,"""""""7334_4"""""""
19759,"""""""10082_8"""""""
19760,"""""""1395_1"""""""
19761,"""""""8140_7"""""""
19762,"""""""2400_8"""""""
19763,"""""""11462_2"""""""
19764,"""""""6632_10"""""""
19765,"""""""11499_3"""""""
19766,"""""""5576_1"""""""
19767,"""""""1172_7"""""""
19768,"""""""3053_8"""""""
19769,"""""""4119_1"""""""
19770,"""""""8165_2"""""""
19771,"""""""8333_8"""""""
19772,"""""""2242_1"""""""
19773,"""""""6132_1"""""""
19774,"""""""12270_9"""""""
19775,"""""""11456_4"""""""
19776,"""""""6898_1"""""""
19777,"""""""2512_2"""""""
19778,"""""""7045_7"""""""
19779,"""""""2808_4"""""""
19780,"""""""6257_4"""""""
19781,"""""""1971_7"""""""
19782,"""""""10565_10"""""""
19783,"""""""930_10"""""""
19784,"""""""196_9"""""""
19785,"""""""6535_1"""""""
19786,"""""""5257_1"""""""
19787,"""""""6759_4"""""""
19788,"""""""5016_2"""""""
19789,"""""""10959_1"""""""
19790,"""""""4450_10"""""""
19791,"""""""6678_10"""""""
19792,"""""""11286_8"""""""
19793,"""""""7200_8"""""""
19794,"""""""6660_7"""""""
19795,"""""""12481_10"""""""
19796,"""""""10278_4"""""""
19797,"""""""6233_8"""""""
19798,"""""""579_1"""""""
19799,"""""""8519_3"""""""
19800,"""""""1220_10"""""""
19801,"""""""2342_10"""""""
19802,"""""""1860_1"""""""
19803,"""""""7273_3"""""""
19804,"""""""4653_2"""""""
19805,"""""""6878_4"""""""
19806,"""""""502_7"""""""
19807,"""""""2406_2"""""""
19808,"""""""2021_1"""""""
19809,"""""""874_8"""""""
19810,"""""""4949_2"""""""
19811,"""""""5054_3"""""""
19812,"""""""689_7"""""""
19813,"""""""9643_7"""""""
19814,"""""""6445_3"""""""
19815,"""""""2377_9"""""""
19816,"""""""6107_8"""""""
19817,"""""""10368_8"""""""
19818,"""""""10444_1"""""""
19819,"""""""5498_1"""""""
19820,"""""""1018_7"""""""
19821,"""""""2718_9"""""""
19822,"""""""2418_2"""""""
19823,"""""""7412_7"""""""
19824,"""""""213_10"""""""
19825,"""""""9417_2"""""""
19826,"""""""1194_2"""""""
19827,"""""""9366_8"""""""
19828,"""""""4769_1"""""""
19829,"""""""6667_9"""""""
19830,"""""""9361_2"""""""
19831,"""""""2182_8"""""""
19832,"""""""10677_4"""""""
19833,"""""""3931_10"""""""
19834,"""""""120_9"""""""
19835,"""""""10837_10"""""""
19836,"""""""10830_1"""""""
19837,"""""""3679_2"""""""
19838,"""""""9094_9"""""""
19839,"""""""7880_2"""""""
19840,"""""""4969_9"""""""
19841,"""""""3418_3"""""""
19842,"""""""5490_4"""""""
19843,"""""""264_10"""""""
19844,"""""""1602_10"""""""
19845,"""""""5019_9"""""""
19846,"""""""12000_9"""""""
19847,"""""""10794_4"""""""
19848,"""""""2504_3"""""""
19849,"""""""12340_4"""""""
19850,"""""""7732_2"""""""
19851,"""""""2028_1"""""""
19852,"""""""3986_4"""""""
19853,"""""""5100_10"""""""
19854,"""""""2135_1"""""""
19855,"""""""10227_7"""""""
19856,"""""""4413_1"""""""
19857,"""""""5205_2"""""""
19858,"""""""45_9"""""""
19859,"""""""12151_10"""""""
19860,"""""""11055_1"""""""
19861,"""""""2632_9"""""""
19862,"""""""7047_3"""""""
19863,"""""""1915_1"""""""
19864,"""""""9666_10"""""""
19865,"""""""10027_1"""""""
19866,"""""""11024_2"""""""
19867,"""""""6482_7"""""""
19868,"""""""8060_3"""""""
19869,"""""""9876_8"""""""
19870,"""""""3839_1"""""""
19871,"""""""3682_9"""""""
19872,"""""""5962_3"""""""
19873,"""""""222_3"""""""
19874,"""""""10460_10"""""""
19875,"""""""8543_1"""""""
19876,"""""""9443_1"""""""
19877,"""""""10201_1"""""""
19878,"""""""5046_9"""""""
19879,"""""""5899_1"""""""
19880,"""""""10140_1"""""""
19881,"""""""5009_1"""""""
19882,"""""""4626_8"""""""
19883,"""""""9033_10"""""""
19884,"""""""3243_9"""""""
19885,"""""""6379_1"""""""
19886,"""""""4949_8"""""""
19887,"""""""6119_10"""""""
19888,"""""""10336_7"""""""
19889,"""""""7344_1"""""""
19890,"""""""3294_7"""""""
19891,"""""""4385_2"""""""
19892,"""""""2172_9"""""""
19893,"""""""8295_3"""""""
19894,"""""""1031_10"""""""
19895,"""""""7577_10"""""""
19896,"""""""6778_4"""""""
19897,"""""""3154_2"""""""
19898,"""""""9585_7"""""""
19899,"""""""3445_2"""""""
19900,"""""""7416_3"""""""
19901,"""""""9780_10"""""""
19902,"""""""480_10"""""""
19903,"""""""837_4"""""""
19904,"""""""10166_8"""""""
19905,"""""""3695_7"""""""
19906,"""""""12417_9"""""""
19907,"""""""3932_3"""""""
19908,"""""""11790_3"""""""
19909,"""""""6917_9"""""""
19910,"""""""1975_4"""""""
19911,"""""""11249_10"""""""
19912,"""""""7366_7"""""""
19913,"""""""4579_8"""""""
19914,"""""""8415_10"""""""
19915,"""""""2004_1"""""""
19916,"""""""7599_3"""""""
19917,"""""""12259_8"""""""
19918,"""""""11005_7"""""""
19919,"""""""11914_7"""""""
19920,"""""""8498_1"""""""
19921,"""""""944_2"""""""
19922,"""""""7183_10"""""""
19923,"""""""4422_10"""""""
19924,"""""""6791_10"""""""
19925,"""""""9286_1"""""""
19926,"""""""3325_10"""""""
19927,"""""""5599_2"""""""
19928,"""""""3064_1"""""""
19929,"""""""209_4"""""""
19930,"""""""1904_10"""""""
19931,"""""""10699_3"""""""
19932,"""""""577_3"""""""
19933,"""""""3157_1"""""""
19934,"""""""1582_2"""""""
19935,"""""""8044_2"""""""
19936,"""""""11208_1"""""""
19937,"""""""4708_3"""""""
19938,"""""""10439_8"""""""
19939,"""""""11083_7"""""""
19940,"""""""8066_3"""""""
19941,"""""""11327_8"""""""
19942,"""""""9224_1"""""""
19943,"""""""2165_8"""""""
19944,"""""""9892_10"""""""
19945,"""""""4402_1"""""""
19946,"""""""11804_10"""""""
19947,"""""""1296_8"""""""
19948,"""""""10562_1"""""""
19949,"""""""5003_10"""""""
19950,"""""""10448_1"""""""
19951,"""""""3274_7"""""""
19952,"""""""6344_4"""""""
19953,"""""""8129_4"""""""
19954,"""""""9525_2"""""""
19955,"""""""661_1"""""""
19956,"""""""9398_3"""""""
19957,"""""""3639_7"""""""
19958,"""""""5527_7"""""""
19959,"""""""7790_3"""""""
19960,"""""""9550_1"""""""
19961,"""""""2042_3"""""""
19962,"""""""366_1"""""""
19963,"""""""8446_3"""""""
19964,"""""""7859_1"""""""
19965,"""""""5587_3"""""""
19966,"""""""10604_3"""""""
19967,"""""""5245_1"""""""
19968,"""""""804_8"""""""
19969,"""""""9098_3"""""""
19970,"""""""6240_10"""""""
19971,"""""""3960_10"""""""
19972,"""""""10536_8"""""""
19973,"""""""8793_1"""""""
19974,"""""""1586_1"""""""
19975,"""""""7131_9"""""""
19976,"""""""11338_9"""""""
19977,"""""""1053_4"""""""
19978,"""""""11170_4"""""""
19979,"""""""6806_1"""""""
19980,"""""""3741_4"""""""
19981,"""""""1231_7"""""""
19982,"""""""5499_8"""""""
19983,"""""""12452_3"""""""
19984,"""""""5331_9"""""""
19985,"""""""3302_7"""""""
19986,"""""""6214_8"""""""
19987,"""""""6908_1"""""""
19988,"""""""8510_8"""""""
19989,"""""""10522_10"""""""
19990,"""""""2844_2"""""""
19991,"""""""11797_3"""""""
19992,"""""""11237_10"""""""
19993,"""""""6762_3"""""""
19994,"""""""897_1"""""""
19995,"""""""10312_9"""""""
19996,"""""""10272_1"""""""
19997,"""""""10814_9"""""""
19998,"""""""4504_1"""""""
19999,"""""""9389_9"""""""
20000,"""""""9035_1"""""""
20001,"""""""11306_1"""""""
20002,"""""""6309_4"""""""
20003,"""""""5179_10"""""""
20004,"""""""6099_4"""""""
20005,"""""""887_8"""""""
20006,"""""""10220_10"""""""
20007,"""""""286_10"""""""
20008,"""""""5809_10"""""""
20009,"""""""7725_3"""""""
20010,"""""""9722_7"""""""
20011,"""""""9104_7"""""""
20012,"""""""7313_7"""""""
20013,"""""""1706_1"""""""
20014,"""""""11737_4"""""""
20015,"""""""11203_10"""""""
20016,"""""""7767_4"""""""
20017,"""""""1822_1"""""""
20018,"""""""5113_8"""""""
20019,"""""""5456_9"""""""
20020,"""""""6005_1"""""""
20021,"""""""2026_2"""""""
20022,"""""""1379_1"""""""
20023,"""""""3048_10"""""""
20024,"""""""5070_10"""""""
20025,"""""""8985_1"""""""
20026,"""""""1643_1"""""""
20027,"""""""400_1"""""""
20028,"""""""7546_10"""""""
20029,"""""""3438_4"""""""
20030,"""""""12136_8"""""""
20031,"""""""6850_2"""""""
20032,"""""""9054_8"""""""
20033,"""""""1555_10"""""""
20034,"""""""7103_1"""""""
20035,"""""""6218_1"""""""
20036,"""""""1619_3"""""""
20037,"""""""5187_8"""""""
20038,"""""""8575_2"""""""
20039,"""""""1593_10"""""""
20040,"""""""3910_1"""""""
20041,"""""""5743_10"""""""
20042,"""""""3061_8"""""""
20043,"""""""9633_8"""""""
20044,"""""""2488_9"""""""
20045,"""""""11711_4"""""""
20046,"""""""11282_10"""""""
20047,"""""""8919_10"""""""
20048,"""""""6139_10"""""""
20049,"""""""8032_1"""""""
20050,"""""""4287_4"""""""
20051,"""""""11044_1"""""""
20052,"""""""11123_8"""""""
20053,"""""""1828_9"""""""
20054,"""""""4232_3"""""""
20055,"""""""7258_9"""""""
20056,"""""""1078_4"""""""
20057,"""""""9967_10"""""""
20058,"""""""4975_3"""""""
20059,"""""""9974_8"""""""
20060,"""""""424_2"""""""
20061,"""""""7181_9"""""""
20062,"""""""10703_3"""""""
20063,"""""""3157_10"""""""
20064,"""""""11096_10"""""""
20065,"""""""2185_10"""""""
20066,"""""""2779_4"""""""
20067,"""""""9342_1"""""""
20068,"""""""3615_8"""""""
20069,"""""""6777_10"""""""
20070,"""""""5440_8"""""""
20071,"""""""706_1"""""""
20072,"""""""5909_8"""""""
20073,"""""""9578_3"""""""
20074,"""""""3393_4"""""""
20075,"""""""428_3"""""""
20076,"""""""651_9"""""""
20077,"""""""12433_8"""""""
20078,"""""""8643_4"""""""
20079,"""""""5826_10"""""""
20080,"""""""4060_1"""""""
20081,"""""""3310_8"""""""
20082,"""""""8941_3"""""""
20083,"""""""11493_7"""""""
20084,"""""""7896_8"""""""
20085,"""""""541_7"""""""
20086,"""""""10614_1"""""""
20087,"""""""3751_1"""""""
20088,"""""""7851_8"""""""
20089,"""""""5940_1"""""""
20090,"""""""911_1"""""""
20091,"""""""1233_1"""""""
20092,"""""""4995_1"""""""
20093,"""""""2771_9"""""""
20094,"""""""5085_8"""""""
20095,"""""""6521_8"""""""
20096,"""""""8106_3"""""""
20097,"""""""2962_7"""""""
20098,"""""""1621_9"""""""
20099,"""""""4981_8"""""""
20100,"""""""11884_2"""""""
20101,"""""""6038_10"""""""
20102,"""""""7118_10"""""""
20103,"""""""10365_1"""""""
20104,"""""""677_9"""""""
20105,"""""""95_10"""""""
20106,"""""""8211_3"""""""
20107,"""""""11906_8"""""""
20108,"""""""3038_2"""""""
20109,"""""""10503_1"""""""
20110,"""""""11260_4"""""""
20111,"""""""11333_3"""""""
20112,"""""""6954_10"""""""
20113,"""""""143_8"""""""
20114,"""""""6458_3"""""""
20115,"""""""8784_2"""""""
20116,"""""""2604_1"""""""
20117,"""""""4374_9"""""""
20118,"""""""1323_3"""""""
20119,"""""""2647_2"""""""
20120,"""""""363_3"""""""
20121,"""""""7556_1"""""""
20122,"""""""11101_4"""""""
20123,"""""""8945_7"""""""
20124,"""""""10630_4"""""""
20125,"""""""11174_8"""""""
20126,"""""""7927_3"""""""
20127,"""""""8433_1"""""""
20128,"""""""8814_1"""""""
20129,"""""""11746_8"""""""
20130,"""""""2462_10"""""""
20131,"""""""10036_1"""""""
20132,"""""""10628_1"""""""
20133,"""""""4782_1"""""""
20134,"""""""11244_8"""""""
20135,"""""""4815_1"""""""
20136,"""""""6974_7"""""""
20137,"""""""10180_1"""""""
20138,"""""""3538_1"""""""
20139,"""""""9319_9"""""""
20140,"""""""3542_2"""""""
20141,"""""""5583_1"""""""
20142,"""""""215_8"""""""
20143,"""""""6949_1"""""""
20144,"""""""11401_10"""""""
20145,"""""""3468_4"""""""
20146,"""""""9478_7"""""""
20147,"""""""12368_2"""""""
20148,"""""""7534_4"""""""
20149,"""""""9256_2"""""""
20150,"""""""2192_10"""""""
20151,"""""""10617_3"""""""
20152,"""""""1464_1"""""""
20153,"""""""969_4"""""""
20154,"""""""702_7"""""""
20155,"""""""470_10"""""""
20156,"""""""2575_1"""""""
20157,"""""""3059_2"""""""
20158,"""""""7229_3"""""""
20159,"""""""7437_3"""""""
20160,"""""""2560_7"""""""
20161,"""""""8444_4"""""""
20162,"""""""1900_4"""""""
20163,"""""""9057_4"""""""
